Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text,label
3859,3,3,0,0,0,@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson,  is an evil hate whitey racist who thinks delbert belton deserved it   ,1
3866,3,0,3,0,1,"@KaileenRenee lets get a group together &amp; do something negro, I'm home", lets get a group together amp do something negro im home,1
3867,3,2,1,0,0,@KamRenee ugly nigger, ugly nigger,1
3870,3,0,0,3,2,"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet"," i starting laughing worked outnot bc i think its funny that you work
throws phone in trash over butchered subtweet",0
3872,3,0,3,0,1,@Katiebentel ily hoe cheer up pretti, ily hoe cheer up pretti,1
3873,3,0,2,1,1,@Katieloukarl lol tell that hoe grow up ahaha, lol tell that hoe grow up ahaha,1
3875,3,1,2,0,1,@KayciMalynn I know nigs, i know nigs,1
3877,3,0,1,2,2,@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;, lmao girlllaaaa i dont like em chunky anymore,0
3880,3,0,3,0,1,@KazAtta LOL this is why u my nig, lol this is why u my nig,1
3883,6,0,6,0,1,@KazAtta why is he stressin himself this nig can be livin lik meech before he went to prison, why is he stressin himself this nig can be livin lik meech before he went to prison,1
3884,6,2,4,0,1,@KazAtta your welcome my nig #salute, your welcome my nig salute,1
3886,3,2,1,0,0,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",  gotta love it when the islamofascist cow tries to make a retort about age typical muzzie idiocy,1
3887,3,0,2,1,1,@KeenoKlutch im on that hoe now, im on that hoe now,1
3889,3,0,0,3,2,"@KeithOlbermann I feel the same way about the bigotry and racism of using the word ""redskins"".", i feel the same way about the bigotry and racism of using the word redskins,0
3891,3,0,1,2,2,@KeiveeB yellow shirt hat turnt to da side, yellow shirt hat turnt to da side,0
3892,3,0,0,3,2,"@KellenDaniel along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins", along with the french blue and buggs bunny viis and the oreo ivs ,0
3894,3,0,0,3,2,@KellyOsbourne do u still have ur blk. pom?, do u still have ur blk pom,0
3898,3,0,2,1,1,"@KenSuttling @LesleySuttling Him as well, They like their fried chicken,esp the spear chuckers.",  him as well they like their fried chickenesp the spear chuckers,1
3899,3,0,0,3,2,@KenSuttling @amhistorymuseum @Yankees He now resides on the Mantle piece.,   he now resides on the mantle piece,0
3900,3,0,0,3,2,@KenSuttling Certainlt not the paddies, certainlt not the paddies,0
3901,3,0,0,3,2,@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015., man city and the yankees have got together to form the th mls clubthey begin playing in ,0
3902,3,0,2,1,1,"@KenSuttling Mr.Cox,the Chase me Charlie of his day.Bend over boy,while I conjugate your A**e", mrcoxthe chase me charlie of his daybend over boywhile i conjugate your ae,1
3903,3,0,0,3,2,@KenSuttling Not taking Franks advice and he ate the yellow snow., not taking franks advice and he ate the yellow snow,0
3905,3,0,3,0,1,@KenSuttling That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue., that twat barry hearneit would seem to be all about there was no option for teams to share the venue,1
3906,3,0,0,3,2,@KenSuttling The spear chuckers are flooding into Upton Park., the spear chuckers are flooding into upton park,0
3907,3,0,0,3,2,@KenSuttling Yankees beat then in the Grapefruit league the other day., yankees beat then in the grapefruit league the other day,0
3908,3,0,0,3,2,"@KenSuttling Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks", yankees playing tonight in the bronxrd game of the current series against the diamondbacks,0
3909,3,0,0,3,2,"@KenSuttling You remember,it used to be funny coloured paper.", you rememberit used to be funny coloured paper,0
3910,3,2,0,1,0,"@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day", nahh  whatever you are spook or spic i still dont like you  good day,1
3913,3,0,3,0,1,@Kenny__Wright @itsfrankybitch @Amber_Nicole_21 @Kush_Boy420 @yoPapi_chulo you cant call someone a fag if you're snuggling up with guys,     you cant call someone a fag if youre snuggling up with guys,1
3915,3,0,3,0,1,@Kenny__Wright @sincerelyayla faggot,  faggot,1
3917,3,0,2,1,1,"@KenoBino Ohh Mr I'm all tough cause I live in a retarded city thinks he's cool. People like you should be shoveling my snow, broke bum.", ohh mr im all tough cause i live in a retarded city thinks hes cool people like you should be shoveling my snow broke bum,1
3922,3,0,0,3,2,@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne, i like him but i really doubt he even plays we already got a lot in the big man rotation committed to bosh bird mcbob amp shawne,0
3925,3,2,1,0,0,@Kevin_McAdams Because Ian's retarded, because ians retarded,1
3929,3,1,2,0,1,@KiKi_That_Seven Lol I'm not you just can't be sad about things you can't control. But when you walk that stage my nigglet I'll be happy :), lol im not you just cant be sad about things you cant control but when you walk that stage my nigglet ill be happy ,1
3932,3,0,2,1,1,@KimW16 and the plastic surgery of a tranny., and the plastic surgery of a tranny,1
3934,3,0,2,1,1,@KimW16 so she's retarded?, so shes retarded,1
3937,3,0,0,3,2,@KingCuh @TEE_JONEZ io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!,  io lol osi tangi haha a tuku ho tangible terryn atunga ho fie lea lahi mai,0
3941,3,0,3,0,1,@KingHorseDick that hoe skilled, that hoe skilled,1
3942,3,0,2,1,1,@KingHorseDick we gotta find this hoe, we gotta find this hoe,1
3943,3,0,0,3,2,@KingHov1313 @Pr3ttyN33 song trash....,  song trash,0
3945,3,2,0,1,0,"@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....", i got a dyke wit a child as whse mgr and she jus hired another girlboy dis week,1
3947,3,1,2,0,1,@KingLiibax r u a faggot?, r u a faggot,1
3948,3,0,3,0,1,@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol,   that shit chunky lol,1
3949,3,0,0,3,2,"@KingLuger carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca", carne asada gallo pinto tajadas verde queso frito and a salad with milca,0
3953,3,0,3,0,1,@King_Albert21 @Ceto_13 ha ha look what this fag said lol,  ha ha look what this fag said lol,1
3954,3,2,1,0,0,@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol,  u pulledthat queer shit as spon as u put no homo lol,1
3955,3,0,2,1,1,@KingsleeyNYC yep lmao. Its been a hectic few weeks. Waddup ho, yep lmao its been a hectic few weeks waddup ho,1
3957,3,0,0,3,2,@KodyMark1 go Yankees, go yankees,0
3958,3,1,2,0,1,@KodyMark1 hahahh thank you fag boy! #represent, hahahh thank you fag boy represent,1
3963,3,0,0,3,2,"@Krbfarms @Cornfrmr Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie",  homemade angel food yellow cake with halfinch chocolate frosting devils food to die for pecan pie,0
3964,3,0,0,3,2,"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",  i was gone once dog ran a coon up the transformer pole she picked it off with one shotand still had electricity,0
3966,3,0,0,3,2,@KristynEdwards why were there penguins and a bird in the puppy bowl???, why were there penguins and a bird in the puppy bowl,0
3967,3,0,3,0,1,@Kstar__ lol damn. just thought i'd let you know. my dad was going super saiyan ape shit., lol damn just thought id let you know my dad was going super saiyan ape shit,1
3969,3,0,0,3,2,@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;, i volunteer to be guinea pig and help test it out ,0
3971,6,4,2,0,0,"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri", i have never seen such ignorant illiterate pieces of shit in my life bring in natl guard amp disperse this trash ,1
3972,3,0,1,2,2,@KurtBusiek well pee is oft yellow., well pee is oft yellow,0
3973,3,0,3,0,1,@Kvrmaa_Trill @StudyFN @VLzed says the scrawny nigger.,   says the scrawny nigger,1
3974,3,0,3,0,1,@KxRxSxB @SamRomero95 prairie nigger,  prairie nigger,1
3983,3,0,3,0,1,@L20music @SALUTEmyRainbow @iHeartMe_LOTS ; My ass just won't be on that hoe!,    my ass just wont be on that hoe,1
3984,3,0,0,3,2,@LCisTJ ; so you about to purpose to Charlie?,  so you about to purpose to charlie,0
3986,3,0,1,2,2,"@LILNTHEBASEDGOD her face ugly to me, &amp; her nudes were trash.", her face ugly to me amp her nudes were trash,0
3987,3,0,2,1,1,@LLTJae @kolbyXdelce this hoe &#128293;&#128293;,  this hoe ,1
3989,3,0,1,2,2,@LaBugg09 &#128514;&#128514; my fault it sound like it fucc nicca,  my fault it sound like it fucc nicca,0
3997,3,0,1,2,2,@LanceTHESPOKEN Statement of the Day: Ppl who RT @ChiefsatWar are even dumber than he is. The ole birds of a feather type of deal., statement of the day ppl who rt  are even dumber than he is the ole birds of a feather type of deal,0
3998,6,0,0,6,2,"@LandRoverUSA Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!", our disco we used for disaster recovery was an awesome brownie points to how well built they are most extreme conditions,0
3999,3,0,0,3,2,@LandonVanBus Charlie Day?, charlie day,0
4011,3,0,3,0,1,@Leelucas_ &amp; you got cancer hoe, amp you got cancer hoe,1
4016,3,3,0,0,0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,  now we have a ebloa case in texas if we kill all the niggers we might be safe,1
4017,3,0,3,0,1,@LegoHeeadd I read that in his voice like a hoe&#128514;, i read that in his voice like a hoe,1
4018,3,0,3,0,1,@LegsForDayyys fml both or half breed ex at the gym. Ugh, fml both or half breed ex at the gym ugh,1
4020,3,2,1,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?, idk you into mouthy spics on welfare with  kids and  baby daddys,1
4021,3,1,0,2,2,@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out, your a big yute to be having slits in your brows my darg lol drop it out,0
4023,3,0,0,3,2,@LessThanJR And the Yankees gave you a win. :) Happy Birthday!!, and the yankees gave you a win  happy birthday,0
4024,3,0,3,0,1,@LessonswithKate - I'm jst fckn w/ you.&#128514; I've always wanted to jigg hella good too. we jst not wild enough to be in the circle cuz.&#128557;,  im jst fckn w you ive always wanted to jigg hella good too we jst not wild enough to be in the circle cuz,1
4025,3,3,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering., i dont bend that way queer thanks for the offer its flattering,1
4026,3,3,0,0,0,@LexVan13 go back to nigeria faggot, go back to nigeria faggot,1
4027,3,1,2,0,1,@LexiLanxon ratchet white trash, ratchet white trash,1
4029,3,0,3,0,1,@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.,   get a real hair cut faggot i served my country in the marines for  years what have u done,1
4033,3,0,0,3,2,@LifeAsKing I've only like about 3 pair..they're overpriced trash .., ive only like about  pairtheyre overpriced trash ,0
4034,3,0,0,3,2,@LifeAsKing Naw... I'm trash... Keep ya pity hugs...&#128530;&#128133;, naw im trash keep ya pity hugs,0
4035,3,0,2,1,1,@LikeWhatYouSEA booty wop sided as hell, booty wop sided as hell,1
4036,3,0,0,3,2,@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.,  two birds with one stone biggs,0
4039,3,0,0,3,2,"@LilMissRightie Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush, no hearings. More on Benghazi than real 9-11 attack", hey teabagger the benghazi thing is a joke  benghazis under bush no hearings more on benghazi than real  attack,0
4040,3,1,2,0,1,@LilMrsSpiffy they bout to try and hoe you next, they bout to try and hoe you next,1
4043,3,2,0,1,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon,  youre a coon,1
4045,3,0,2,1,1,@LimitlessMudi @YoDeddyUgly Y'all both trash,  yall both trash,1
4046,3,0,0,3,2,@Linnlondon1 I want some clams on the half shell :-) http://t.co/uFCAjNNQTZ, i want some clams on the half shell  ,0
4047,3,0,0,3,2,"@LinzBella 
You date colored men?"," 
you date colored men",0
4048,3,0,3,0,1,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.,     heres my opinion on the matter shes a cunt,1
4049,3,0,2,1,1,"@LisaDeP Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.", well wouldnt coast you that much but i dont see you going bass fishing with a bunch of rich rednecks either,1
4053,3,1,2,0,1,@LittleNamms @karon_avila She doin homework you jiggaboo. Let her be,  she doin homework you jiggaboo let her be,1
4055,3,0,2,1,1,@LittleNamms stick to the court hoe, stick to the court hoe,1
4061,3,0,0,3,2,"@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! 
Go back to watching BARNEY!","  dont trash jerseyodds areyou wouldnt last  minutes around here 
go back to watching barney",0
4062,6,0,0,6,2,"@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http://t.co/62S7BgMYPX"," bwahaaaa i just choked on an oreo cookie
im figuring this may have something to do with it ",0
4066,3,0,3,0,1,@LlishaH LOL! It's an acronym for: that hoe over there., lol its an acronym for that hoe over there,1
4067,3,0,1,2,2,@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon., its retarded ignore the harlem shake fad and hope it goes away soon,0
4071,3,2,0,1,0,"@LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards",   they have mix not all are retards aap is maoists terroristscongies and delusional retards,1
4074,3,0,3,0,1,@Lord_Fernandooo stfu nigguh I've been reading the manga for the longest and you know that, stfu nigguh ive been reading the manga for the longest and you know that,1
4077,3,0,0,3,2,@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,  a box full of yellow crayons,0
4079,3,2,1,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,  hey aklve im taking out the black ghetto trash youre blocked nigger,1
4083,3,0,0,3,2,@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?, what did i prove for you that youre blissfully ignorant group thinker political chump and race traitor,0
4084,3,0,1,2,2,@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b,  yellow bone be oh so easy wit da name callin b,0
4086,3,0,2,1,1,@LukeTheTruth you went IIIIIIINNNNNN on this hoe bro!!! http://t.co/MH46XxNU0n, you went iiiiiiinnnnnn on this hoe bro ,1
4087,3,0,2,1,1,@Lunatic_times omg my mom did it on Christmas once if I hadn't been the hostess that year I would've slit her throat, omg my mom did it on christmas once if i hadnt been the hostess that year i wouldve slit her throat,1
